split,gene,chrom,tss
valid,AT3G03520,3,840645
valid,AT3G03530,3,845096
valid,AT3G03540,3,848297
valid,AT3G03550,3,851741
valid,AT3G03560,3,856643
valid,AT3G03570,3,856876
valid,AT3G03580,3,863428
valid,AT3G03590,3,867008
valid,AT3G03600,3,868706
valid,AT3G03610,3,868741
valid,AT3G03615,3,6190569
valid,AT3G03620,3,876800
valid,AT3G03645,3,6246084
valid,AT3G03655,3,6246689
valid,AT3G03670,3,903411
valid,AT3G03680,3,907384
valid,AT3G03690,3,913824
valid,AT3G03700,3,916435
valid,AT3G03702,3,918887
valid,AT3G03710,3,919362
valid,AT3G03755,3,6443346
valid,AT3G03765,3,6468547
valid,AT3G03775,3,6472301
valid,AT3G03785,3,6508999
valid,AT3G03790,3,961750
valid,AT3G03800,3,969050
valid,AT3G03805,3,6685335
valid,AT3G03810,3,976414
valid,AT3G03815,3,6689728
valid,AT3G03820,3,977474
valid,AT3G03825,3,6783683
valid,AT3G03826,3,978265
valid,AT3G03828,3,979379
valid,AT3G03830,3,980562
valid,AT3G03840,3,981072
valid,AT3G03845,3,981969
valid,AT3G03847,3,982587
valid,AT3G03850,3,983057
valid,AT3G03852,3,984099
valid,AT3G03915,3,6906987
valid,AT3G03920,3,1010573
valid,AT3G03925,3,6921907
valid,AT3G03930,3,1012810
valid,AT3G03940,3,1019418
valid,AT3G03950,3,1021146
valid,AT3G03960,3,1024144
valid,AT3G03970,3,1030677
valid,AT3G03975,3,7230311
valid,AT3G03980,3,1031660
valid,AT3G03990,3,1033579
valid,AT3G04000,3,1035238
valid,AT3G04010,3,1039603
valid,AT3G04020,3,1040331
valid,AT3G04030,3,1044813
valid,AT3G04035,3,7269688
valid,AT3G04040,3,1047640
valid,AT3G04050,3,1049653
valid,AT3G04055,3,7436940
valid,AT3G04065,3,7441129
valid,AT3G04080,3,1071438
valid,AT3G04090,3,1074244
valid,AT3G04100,3,1075299
valid,AT3G04110,3,1077236
valid,AT3G04145,3,7635948
valid,AT3G04155,3,7682509
valid,AT3G04205,3,7694767
valid,AT3G04235,3,7801002
valid,AT3G04295,3,8028447
valid,AT3G04300,3,1140129
valid,AT3G04310,3,1142652
valid,AT3G04320,3,1143694
valid,AT3G04330,3,1145723
valid,AT3G04340,3,1153650
valid,AT3G04350,3,1156876
valid,AT3G04360,3,1158470
valid,AT3G04370,3,1159409
valid,AT3G04380,3,1161366
valid,AT3G04385,3,8233189
valid,AT3G04390,3,1165765
valid,AT3G04395,3,8232927
valid,AT3G04400,3,1167250
valid,AT3G04410,3,1168837
valid,AT3G04475,3,8434871
valid,AT3G04495,3,8434558
valid,AT3G04505,3,8463539
valid,AT3G04515,3,8464229
valid,AT3G04535,3,8464801
valid,AT3G04555,3,8477704
valid,AT3G04610,3,1254984
valid,AT3G04620,3,1257017
valid,AT3G04630,3,1258519
valid,AT3G04635,3,8751134
valid,AT3G04640,3,1261683
valid,AT3G04650,3,1261857
valid,AT3G04660,3,1264724
valid,AT3G04665,3,8873793
valid,AT3G04670,3,1268378
valid,AT3G04745,3,8958491
valid,AT3G04775,3,8979756
valid,AT3G04785,3,9006809
valid,AT3G04795,3,9009167
valid,AT3G04815,3,9048615
valid,AT3G04820,3,1326005
valid,AT3G04830,3,1326121
valid,AT3G04840,3,1329571
valid,AT3G04845,3,9102500
valid,AT3G04875,3,9166803
valid,AT3G04895,3,9179199
valid,AT3G04925,3,9337020
valid,AT3G05045,3,9718883
valid,AT3G05055,3,9720253
valid,AT3G05120,3,1430363
valid,AT3G05130,3,1435526
valid,AT3G05140,3,1438539
valid,AT3G05160,3,1457295
valid,AT3G05180,3,1470624
valid,AT3G05190,3,1471083
valid,AT3G05200,3,1476960
valid,AT3G05210,3,1479339
valid,AT3G05230,3,1492084
valid,AT3G05240,3,1495381
valid,AT3G05250,3,1495572
valid,AT3G05260,3,1499096
valid,AT3G05270,3,1503481
valid,AT3G05280,3,1505721
valid,AT3G05290,3,1507835
valid,AT3G05295,3,10300299
valid,AT3G05300,3,1508611
valid,AT3G05330,3,1521909
valid,AT3G05340,3,1526166
valid,AT3G05345,3,1523889
valid,AT3G05640,3,1643253
valid,AT3G05650,3,1648742
valid,AT3G05741,3,1702180
valid,AT3G05746,3,1703250
valid,AT3G05750,3,1703850
valid,AT3G05755,3,1707809
valid,AT3G05760,3,1707797
valid,AT3G05900,3,1763984
valid,AT3G05905,3,1760905
valid,AT3G05910,3,1767843
valid,AT3G05920,3,1769806
valid,AT3G05990,3,1800082
valid,AT3G06000,3,1801446
valid,AT3G06010,3,1807530
valid,AT3G06030,3,1822858
valid,AT3G06035,3,1824309
valid,AT3G06040,3,1825740
valid,AT3G06050,3,1827917
valid,AT3G06180,3,1871558
valid,AT3G06190,3,1876946
valid,AT3G06200,3,1877514
valid,AT3G06210,3,1879985
valid,AT3G06250,3,1892830
valid,AT3G06260,3,1895091
valid,AT3G06270,3,1895858
valid,AT3G06280,3,1898751
valid,AT3G06290,3,1907448
valid,AT3G06300,3,1907582
valid,AT3G06370,3,1934073
valid,AT3G06380,3,1936050
valid,AT3G06390,3,1939853
valid,AT3G06400,3,1940907
valid,AT3G06410,3,1949916
valid,AT3G06540,3,2037791
valid,AT3G06545,3,2038312
valid,AT3G06620,3,2067417
valid,AT3G06760,3,2132758
valid,AT3G06770,3,2137641
valid,AT3G06778,3,2141547
valid,AT3G06930,3,2189434
valid,AT3G07180,3,2285549
valid,AT3G07185,3,2285602
valid,AT3G07190,3,2287592
valid,AT3G07195,3,2288732
valid,AT3G07200,3,2290652
valid,AT3G07210,3,2295680
valid,AT3G07215,3,2297789
valid,AT3G07220,3,2297886
valid,AT3G07230,3,2299773
valid,AT3G07270,3,2313998
valid,AT3G07273,3,2317926
valid,AT3G07290,3,2324568
valid,AT3G07300,3,2327659
valid,AT3G07310,3,2329926
valid,AT3G07320,3,2334185
valid,AT3G07330,3,2339168
valid,AT3G07340,3,2343697
valid,AT3G07350,3,2347186
valid,AT3G07360,3,2354640
valid,AT3G07370,3,2360549
valid,AT3G07380,3,2362824
valid,AT3G07390,3,2365301
valid,AT3G07400,3,2367222
valid,AT3G07450,3,2383937
valid,AT3G07460,3,2385982
valid,AT3G07470,3,2388696
valid,AT3G07480,3,2388703
valid,AT3G07490,3,2391122
valid,AT3G07500,3,2392216
valid,AT3G07510,3,2394694
valid,AT3G07520,3,2398291
valid,AT3G07522,3,2398874
valid,AT3G07525,3,2400603
valid,AT3G07530,3,2400534
valid,AT3G07560,3,2413587
valid,AT3G07565,3,2413623
valid,AT3G07568,3,2417822
valid,AT3G07570,3,2420331
valid,AT3G07580,3,2422825
valid,AT3G07590,3,2423051
valid,AT3G07600,3,2425022
valid,AT3G07610,3,2425884
valid,AT3G07620,3,2435015
valid,AT3G07630,3,2435408
valid,AT3G07640,3,2438015
valid,AT3G07650,3,2441565
valid,AT3G07680,3,2455239
valid,AT3G07690,3,2457027
valid,AT3G07700,3,2463965
valid,AT3G07710,3,2464773
valid,AT3G07720,3,2465235
valid,AT3G07730,3,2467862
valid,AT3G07780,3,2484454
valid,AT3G07790,3,2487313
valid,AT3G07795,3,17575071
valid,AT3G07800,3,2491180
valid,AT3G07805,3,17594357
valid,AT3G07810,3,2492260
valid,AT3G07815,3,17600632
valid,AT3G07820,3,2498095
valid,AT3G07825,3,17638210
valid,AT3G07830,3,2501035
valid,AT3G07840,3,2503565
valid,AT3G07850,3,2507558
valid,AT3G07860,3,2507880
valid,AT3G07870,3,2510570
valid,AT3G07885,3,17831288
valid,AT3G07895,3,17839020
valid,AT3G07910,3,2524168
valid,AT3G07920,3,2526229
valid,AT3G07930,3,2526513
valid,AT3G07935,3,17904077
valid,AT3G07940,3,2528997
valid,AT3G07945,3,17911598
valid,AT3G07950,3,2531773
valid,AT3G07975,3,17966281
valid,AT3G07980,3,2551360
valid,AT3G07985,3,17977860
valid,AT3G07990,3,2552394
valid,AT3G08000,3,2555929
valid,AT3G08010,3,2555970
valid,AT3G08020,3,2561848
valid,AT3G08030,3,2563803
valid,AT3G08040,3,2569700
valid,AT3G08045,3,18231181
valid,AT3G08050,3,18278256
valid,AT3G08055,3,18278012
valid,AT3G08070,3,18439679
valid,AT3G08075,3,18441668
valid,AT3G08090,3,18520129
valid,AT3G08115,3,18707796
valid,AT3G08120,3,18788293
valid,AT3G08125,3,18790538
valid,AT3G08130,3,18790382
valid,AT3G08175,3,18972785
valid,AT3G08190,3,19067862
valid,AT3G08200,3,19080105
valid,AT3G08205,3,19181901
valid,AT3G08215,3,19284928
valid,AT3G08250,3,19454820
valid,AT3G08255,3,19460335
valid,AT3G08275,3,19506330
valid,AT3G08295,3,19560852
valid,AT3G08300,3,19592309
valid,AT3G08310,3,19644923
valid,AT3G08330,3,19699743
valid,AT3G08355,3,19871876
valid,AT3G08360,3,19874577
valid,AT3G08380,3,20091431
valid,AT3G08410,3,20187985
valid,AT3G08470,3,20506477
valid,AT3G08490,3,2575258
valid,AT3G08500,3,2578276
valid,AT3G08505,3,2582248
valid,AT3G08510,3,2585898
valid,AT3G08520,3,2586001
valid,AT3G08530,3,2595654
valid,AT3G08535,3,20616719
valid,AT3G08545,3,20619571
valid,AT3G08550,3,2596023
valid,AT3G08560,3,2600091
valid,AT3G08570,3,2604664
valid,AT3G08575,3,20653844
valid,AT3G08580,3,2607895
valid,AT3G08590,3,2611555
valid,AT3G08600,3,2612175
valid,AT3G08605,3,20736881
valid,AT3G08615,3,20740607
valid,AT3G08655,3,20932215
valid,AT3G08665,3,20934127
valid,AT3G08675,3,20936037
valid,AT3G08685,3,20938982
valid,AT3G08695,3,21015473
valid,AT3G08705,3,21020237
valid,AT3G08715,3,21025509
valid,AT3G08725,3,21027118
valid,AT3G08845,3,21131995
valid,AT3G08930,3,2713312
valid,AT3G08940,3,2717557
valid,AT3G08945,3,21357719
valid,AT3G08975,3,21387121
valid,AT3G09015,3,21423996
valid,AT3G09020,3,2753307
valid,AT3G09025,3,21473029
valid,AT3G09030,3,2754668
valid,AT3G09032,3,2758349
valid,AT3G09035,3,2758812
valid,AT3G09075,3,21514366
valid,AT3G09080,3,2781901
valid,AT3G09085,3,2782133
valid,AT3G09100,3,2793547
valid,AT3G09110,3,2795991
valid,AT3G09115,3,21588257
valid,AT3G09120,3,2798764
valid,AT3G09125,3,21607101
valid,AT3G09130,3,2799312
valid,AT3G09135,3,21649281
valid,AT3G09145,3,21715885
valid,AT3G09175,3,21823822
valid,AT3G09185,3,21831257
valid,AT3G09195,3,21883667
valid,AT3G09205,3,21976085
valid,AT3G09225,3,22054869
valid,AT3G09230,3,2833346
valid,AT3G09240,3,2838202
valid,AT3G09245,3,22059176
valid,AT3G09250,3,2838943
valid,AT3G09365,3,22325847
valid,AT3G09415,3,22366487
valid,AT3G09425,3,22367008
valid,AT3G09435,3,22366756
valid,AT3G09445,3,22370310
valid,AT3G09485,3,22409412
valid,AT3G09520,3,2923518
valid,AT3G09530,3,2926042
valid,AT3G09540,3,2931362
valid,AT3G09550,3,2931101
valid,AT3G10070,3,3106826
valid,AT3G10080,3,3108385
valid,AT3G10090,3,3110094
valid,AT3G10110,3,3116110
valid,AT3G10113,3,3119391
valid,AT3G10160,3,3144615
valid,AT3G10180,3,3154815
valid,AT3G10185,3,3145526
valid,AT3G10190,3,3155223
valid,AT3G10195,3,3157011
valid,AT3G10200,3,3157472
valid,AT3G10210,3,3161725
valid,AT3G10220,3,3161706
valid,AT3G10230,3,3166038
valid,AT3G10240,3,3166698
valid,AT3G10250,3,3170957
valid,AT3G10340,3,3203988
valid,AT3G10350,3,3208233
valid,AT3G10380,3,3229034
valid,AT3G10390,3,3229060
valid,AT3G10400,3,3232608
valid,AT3G10405,3,3235289
valid,AT3G10410,3,3238267
valid,AT3G10415,3,3238456
valid,AT3G10420,3,3238996
valid,AT3G10460,3,3255767
valid,AT3G10470,3,3260141
valid,AT3G10510,3,3275551
valid,AT3G10520,3,3277930
valid,AT3G10525,3,3282131
valid,AT3G10527,3,3281676
valid,AT3G10530,3,3285832
valid,AT3G10540,3,3289677
valid,AT3G10550,3,3298621
valid,AT3G10560,3,3299893
valid,AT3G10570,3,3301887
valid,AT3G10720,3,3357754
valid,AT3G10730,3,3360702
valid,AT3G10770,3,3374314
valid,AT3G10780,3,3375105
valid,AT3G10790,3,3377410
valid,AT3G10800,3,3379168
valid,AT3G10910,3,3414019
valid,AT3G10915,3,3417809
valid,AT3G10920,3,3417940
valid,AT3G10930,3,3420932
valid,AT3G10940,3,3423455
valid,AT3G10950,3,3423893
valid,AT3G10960,3,3427058
valid,AT3G11010,3,3453985
valid,AT3G11020,3,3455355
valid,AT3G11030,3,3459380
valid,AT3G11040,3,3459939
valid,AT3G11150,3,3494653
valid,AT3G11160,3,3497163
valid,AT3G11165,3,3499090
valid,AT3G11170,3,3499537
valid,AT3G11180,3,3503917
valid,AT3G11200,3,3510658
valid,AT3G11380,3,3564079
valid,AT3G11385,3,3566517
valid,AT3G11390,3,3569828
valid,AT3G11395,3,3575844
valid,AT3G11397,3,3576017
valid,AT3G11400,3,3578234
valid,AT3G11402,3,3573319
valid,AT3G11405,3,3580895
valid,AT3G11410,3,3585850
valid,AT3G11415,3,3588684
valid,AT3G11420,3,3591251
valid,AT3G11430,3,3595694
valid,AT3G11440,3,3602036
valid,AT3G11550,3,3638178
valid,AT3G11560,3,3639412
valid,AT3G11570,3,3647542
valid,AT3G11580,3,3651726
valid,AT3G11590,3,3660298
valid,AT3G11591,3,3663986
valid,AT3G11600,3,3667205
valid,AT3G11620,3,3672207
valid,AT3G11630,3,3672036
valid,AT3G11640,3,3674282
valid,AT3G11650,3,3677279
valid,AT3G11660,3,3679943
valid,AT3G11690,3,3694956
valid,AT3G11700,3,3698658
valid,AT3G11710,3,3705716
valid,AT3G11720,3,3708721
valid,AT3G11730,3,3711617
valid,AT3G11740,3,3712360
valid,AT3G11980,3,3814231
valid,AT3G11990,3,3817294
valid,AT3G12000,3,3819642
valid,AT3G12010,3,3820352
valid,AT3G12145,3,3876302
valid,AT3G12150,3,3879068
valid,AT3G12160,3,3880669
valid,AT3G12170,3,3880908
valid,AT3G12300,3,3923155
valid,AT3G12320,3,3923515
valid,AT3G12340,3,3929473
valid,AT3G12345,3,3931000
valid,AT3G12350,3,3931451
valid,AT3G12460,3,3955550
valid,AT3G12470,3,3956827
valid,AT3G12480,3,3957763
valid,AT3G12490,3,3961920
valid,AT3G12500,3,3963984
valid,AT3G12502,3,3963124
valid,AT3G12510,3,3967058
valid,AT3G12520,3,3972135
valid,AT3G12690,3,4033387
valid,AT3G12700,3,4036945
valid,AT3G12710,3,4042075
valid,AT3G12750,3,4053201
valid,AT3G12760,3,4054724
valid,AT3G12770,3,4059284
valid,AT3G12775,3,4059772
valid,AT3G12833,3,4082969
valid,AT3G12835,3,4083369
valid,AT3G12840,3,4085970
valid,AT3G12850,3,4090303
valid,AT3G12860,3,4091567
valid,AT3G12915,3,4112834
valid,AT3G12950,3,4135264
valid,AT3G12955,3,4136143
valid,AT3G12960,3,4136453
valid,AT3G12965,3,4137674
valid,AT3G12970,3,4142548
valid,AT3G12990,3,4156054
valid,AT3G13000,3,4162065
valid,AT3G13061,3,4183884
valid,AT3G13062,3,4184340
valid,AT3G13065,3,4187371
valid,AT3G13100,3,4214530
valid,AT3G13110,3,4216302
valid,AT3G13120,3,4221666
valid,AT3G13130,3,4222912
valid,AT3G13140,3,4227528
valid,AT3G13150,3,4229752
valid,AT3G13160,3,4231408
valid,AT3G13210,3,4244900
valid,AT3G13220,3,4250703
valid,AT3G13225,3,4262916
valid,AT3G13226,3,4266388
valid,AT3G13228,3,4266964
valid,AT3G13229,3,4269691
valid,AT3G13230,3,4269943
valid,AT3G13300,3,4303822
valid,AT3G13310,3,4311629
valid,AT3G13320,3,4314505
valid,AT3G13350,3,4338016
valid,AT3G13360,3,4340446
valid,AT3G13370,3,4341664
valid,AT3G13450,3,4384436
valid,AT3G13460,3,4388592
valid,AT3G13470,3,4389215
valid,AT3G13480,3,4394367
valid,AT3G13490,3,4399350
valid,AT3G13500,3,4399836
valid,AT3G13530,3,4423000
valid,AT3G13550,3,4424894
valid,AT3G13560,3,4428199
valid,AT3G13570,3,4432159
valid,AT3G13650,3,4462841
valid,AT3G13660,3,4464797
valid,AT3G13662,3,4467090
valid,AT3G13670,3,4469153
valid,AT3G13690,3,4485623
valid,AT3G13740,3,4504067
valid,AT3G13750,3,4510965
valid,AT3G13760,3,4517496
valid,AT3G13770,3,4519631
valid,AT3G13898,3,4583315
valid,AT3G13900,3,4585684
valid,AT3G13910,3,4591541
valid,AT3G14150,3,4693133
valid,AT3G14160,3,4693309
valid,AT3G14170,3,4698153
valid,AT3G14172,3,4705828
valid,AT3G14180,3,4709176
valid,AT3G14185,3,4709814
valid,AT3G14190,3,4710483
valid,AT3G14200,3,4714698
valid,AT3G14205,3,4721003
valid,AT3G14210,3,4729399
valid,AT3G14310,3,4775258
valid,AT3G14320,3,4778345
valid,AT3G14330,3,4782452
valid,AT3G14400,3,4815515
valid,AT3G14410,3,4817981
valid,AT3G14415,3,4818251
valid,AT3G14420,3,4821391
valid,AT3G14440,3,4834015
valid,AT3G14460,3,4856450
valid,AT3G14467,3,4856537
valid,AT3G14470,3,4857464
valid,AT3G14475,3,4861009
valid,AT3G14480,3,4862153
valid,AT3G14580,3,4902953
valid,AT3G14590,3,4908067
valid,AT3G14595,3,4908731
valid,AT3G14600,3,4910629
valid,AT3G14610,3,4912324
valid,AT3G14850,3,4995426
valid,AT3G14855,3,4998141
valid,AT3G14860,3,5001046
valid,AT3G14870,3,5002271
valid,AT3G14900,3,5015342
valid,AT3G14910,3,5015411
valid,AT3G14920,3,5017941
valid,AT3G14930,3,5020461
valid,AT3G15010,3,5052725
valid,AT3G15020,3,5055741
valid,AT3G15030,3,5061681
valid,AT3G15110,3,5085942
valid,AT3G15111,3,5085860
valid,AT3G15115,3,5087496
valid,AT3G15150,3,5104159
valid,AT3G15160,3,5104367
valid,AT3G15170,3,5109782
valid,AT3G15180,3,5111873
valid,AT3G15190,3,5116021
valid,AT3G15200,3,5119060
valid,AT3G15210,3,5121303
valid,AT3G15380,3,5193203
valid,AT3G15390,3,5200394
valid,AT3G15395,3,5200639
valid,AT3G15400,3,5201622
valid,AT3G15410,3,5203205
valid,AT3G15420,3,5208509
valid,AT3G15430,3,5208559
valid,AT3G15440,3,5212506
valid,AT3G15450,3,5212984
valid,AT3G15460,3,5216261
valid,AT3G15470,3,5220274
valid,AT3G15680,3,5314817
valid,AT3G15690,3,5316916
valid,AT3G15700,3,5322432
valid,AT3G15830,3,5354874
valid,AT3G15840,3,5358596
valid,AT3G15850,3,5358601
valid,AT3G15860,3,5361719
valid,AT3G15870,3,5362888
valid,AT3G15880,3,5372293
valid,AT3G15890,3,5374248
valid,AT3G15900,3,5377179
valid,AT3G15909,3,5381603
valid,AT3G15910,3,5382061
valid,AT3G15980,3,5418632
valid,AT3G16110,3,5463899
valid,AT3G16117,3,5464543
valid,AT3G16120,3,5464728
valid,AT3G16130,3,5466246
valid,AT3G16140,3,5469594
valid,AT3G16150,3,5471735
valid,AT3G16240,3,5505360
valid,AT3G16250,3,5508414
valid,AT3G16260,3,5509344
valid,AT3G16330,3,5535124
valid,AT3G16340,3,5539385
valid,AT3G16360,3,5554197
valid,AT3G16370,3,5556710
valid,AT3G16380,3,5561126
valid,AT3G16390,3,5562400
valid,AT3G16470,3,5599224
valid,AT3G16480,3,5599710
valid,AT3G16565,3,5642774
valid,AT3G16570,3,5644593
valid,AT3G16580,3,5648746
valid,AT3G16590,3,5651056
valid,AT3G16720,3,5692607
valid,AT3G16730,3,5699167
valid,AT3G16740,3,5699310
valid,AT3G16750,3,5702598
valid,AT3G16840,3,5743335
valid,AT3G16850,3,5748497
valid,AT3G16950,3,5790536
valid,AT3G16960,3,5792264
valid,AT3G17080,3,5825289
valid,AT3G17090,3,5826586
valid,AT3G17100,3,5831136
valid,AT3G17120,3,5841046
valid,AT3G17190,3,5867392
valid,AT3G17220,3,5884191
valid,AT3G17225,3,5885140
valid,AT3G17227,3,5887018
valid,AT3G17230,3,5889236
valid,AT3G17240,3,5892332
valid,AT3G17510,3,5993001
valid,AT3G17520,3,6000447
valid,AT3G17530,3,6000860
valid,AT3G17609,3,6023844
valid,AT3G17611,3,6024795
valid,AT3G17620,3,6027694
valid,AT3G17626,3,6027993
valid,AT3G17630,3,6028688
valid,AT3G17640,3,6032072
valid,AT3G17710,3,6055495
valid,AT3G17712,3,6056870
valid,AT3G17717,3,6061180
valid,AT3G17720,3,6062446
valid,AT3G17910,3,6133384
valid,AT3G17920,3,6136986
valid,AT3G18060,3,6183612
valid,AT3G18070,3,6187267
valid,AT3G18080,3,6191461
valid,AT3G18090,3,6194509
valid,AT3G18100,3,6200524
valid,AT3G18220,3,6247900
valid,AT3G18230,3,6251315
valid,AT3G18310,3,6287225
valid,AT3G18320,3,6290401
valid,AT3G18330,3,6292320
valid,AT3G18380,3,6313406
valid,AT3G18390,3,6313471
valid,AT3G18400,3,6320712
valid,AT3G18410,3,6323143
valid,AT3G18420,3,6325866
valid,AT3G18430,3,6325858
valid,AT3G18440,3,6328027
valid,AT3G18450,3,6332259
valid,AT3G18510,3,6355497
valid,AT3G18518,3,6360135
valid,AT3G18520,3,6361159
valid,AT3G18560,3,6393747
valid,AT3G18570,3,6396624
valid,AT3G18580,3,6398261
valid,AT3G18590,3,6398632
valid,AT3G18600,3,6403392
valid,AT3G18610,3,6407946
valid,AT3G18620,3,6408261
valid,AT3G18700,3,6432905
valid,AT3G18710,3,6436046
valid,AT3G18715,3,6440817
valid,AT3G18720,3,6445808
valid,AT3G18730,3,6453201
valid,AT3G18740,3,6453303
valid,AT3G18750,3,6457613
valid,AT3G18760,3,6459725
valid,AT3G18770,3,6463101
valid,AT3G18773,3,6465748
valid,AT3G18775,3,6468015
valid,AT3G18870,3,6509343
valid,AT3G18880,3,6509500
valid,AT3G18890,3,6510982
valid,AT3G18900,3,6516891
valid,AT3G18905,3,6520205
valid,AT3G18910,3,6521569
valid,AT3G18915,3,6524051
valid,AT3G18930,3,6526044
valid,AT3G18940,3,6529173
valid,AT3G18970,3,6545432
valid,AT3G18980,3,6546200
valid,AT3G18990,3,6552055
valid,AT3G19030,3,6564424
valid,AT3G19035,3,6565949
valid,AT3G19160,3,6623278
valid,AT3G19170,3,6632164
valid,AT3G19200,3,6650199
valid,AT3G19210,3,6658988
valid,AT3G19220,3,6659155
valid,AT3G19230,3,6663558
valid,AT3G19235,3,6663708
valid,AT3G19240,3,6664044
valid,AT3G19250,3,6668395
valid,AT3G19260,3,6671638
valid,AT3G19280,3,6684029
valid,AT3G19290,3,6687042
valid,AT3G19380,3,6716178
valid,AT3G19450,3,6744377
valid,AT3G19460,3,6747268
valid,AT3G19470,3,6749432
valid,AT3G19480,3,6752422
valid,AT3G19530,3,6775848
valid,AT3G19540,3,6780563
valid,AT3G19550,3,6788424
valid,AT3G19552,3,6787352
valid,AT3G19670,3,6837505
valid,AT3G19680,3,6840281
valid,AT3G19720,3,6855590
valid,AT3G19860,3,6903757
valid,AT3G19870,3,6907053
valid,AT3G19880,3,6912604
valid,AT3G19890,3,6916142
valid,AT3G19895,3,6921600
valid,AT3G19900,3,6925175
valid,AT3G19910,3,6926189
valid,AT3G19920,3,6931825
valid,AT3G19970,3,6958509
valid,AT3G19980,3,6961736
valid,AT3G20250,3,7063372
valid,AT3G20260,3,7066729
valid,AT3G20270,3,7067057
valid,AT3G20280,3,7071193
valid,AT3G20600,3,7194771
valid,AT3G20610,3,7196723
valid,AT3G20620,3,7202717
valid,AT3G20630,3,7208547
valid,AT3G20650,3,7224090
valid,AT3G20655,3,7224290
valid,AT3G20660,3,7228797
valid,AT3G20670,3,7229390
valid,AT3G20680,3,7231194
valid,AT3G20770,3,7263384
valid,AT3G20780,3,7268750
valid,AT3G20790,3,7268714
valid,AT3G20850,3,7304127
valid,AT3G20860,3,7306180
valid,AT3G20865,3,7308962
valid,AT3G20935,3,7334179
valid,AT3G20940,3,7339640
valid,AT3G21070,3,7384163
valid,AT3G21080,3,7390031
valid,AT3G21090,3,7395096
valid,AT3G21100,3,7398959
valid,AT3G21150,3,7413727
valid,AT3G21160,3,7418484
valid,AT3G21165,3,7418695
valid,AT3G21170,3,7419917
valid,AT3G21175,3,7422026
valid,AT3G21190,3,7434743
valid,AT3G21200,3,7436026
valid,AT3G21210,3,7440826
valid,AT3G21340,3,7516073
valid,AT3G21350,3,7517070
valid,AT3G21351,3,7518784
valid,AT3G21352,3,7519865
valid,AT3G21430,3,7553682
valid,AT3G21450,3,7555236
valid,AT3G21460,3,7557969
valid,AT3G21465,3,7560688
valid,AT3G21580,3,7603899
valid,AT3G21590,3,7605914
valid,AT3G21600,3,7608477
valid,AT3G21610,3,7610803
valid,AT3G21620,3,7614493
valid,AT3G21630,3,7618671
valid,AT3G21640,3,7621477
valid,AT3G21680,3,7634223
valid,AT3G21690,3,7638584
valid,AT3G21770,3,7673276
valid,AT3G21780,3,7676519
valid,AT3G21781,3,7674904
valid,AT3G21790,3,7678542
valid,AT3G21800,3,7681797
valid,AT3G21805,3,7682362
valid,AT3G21830,3,7693939
valid,AT3G21840,3,7695936
valid,AT3G21850,3,7697616
valid,AT3G21860,3,7700446
valid,AT3G21865,3,7703504
valid,AT3G21870,3,7704958
valid,AT3G21880,3,7706257
valid,AT3G21890,3,7709933
valid,AT3G21950,3,7734219
valid,AT3G21960,3,7736980
valid,AT3G21970,3,7742250
valid,AT3G21980,3,7745143
valid,AT3G21990,3,7749247
valid,AT3G22000,3,7751686
valid,AT3G22090,3,7782910
valid,AT3G22100,3,7784469
valid,AT3G22104,3,7789342
valid,AT3G22110,3,7794262
valid,AT3G22120,3,7796460
valid,AT3G22121,3,7794956
valid,AT3G22220,3,7842874
valid,AT3G22230,3,7844597
valid,AT3G22231,3,7846833
valid,AT3G22270,3,7874145
valid,AT3G22275,3,7879810
valid,AT3G22290,3,7881547
valid,AT3G22300,3,7885637
valid,AT3G22310,3,7887276
valid,AT3G22320,3,7892349
valid,AT3G22330,3,7892508
valid,AT3G22400,3,7926728
valid,AT3G22540,3,7984833
valid,AT3G22690,3,8024594
valid,AT3G22700,3,8025906
valid,AT3G22710,3,8027274
valid,AT3G22720,3,8030100
valid,AT3G22723,3,8030474
valid,AT3G22730,3,8032459
valid,AT3G22760,3,8044410
valid,AT3G22770,3,8048667
valid,AT3G22780,3,8048802
valid,AT3G22840,3,8085669
valid,AT3G22845,3,8087238
valid,AT3G22850,3,8088810
valid,AT3G23050,3,8194606
valid,AT3G23060,3,8200636
valid,AT3G23122,3,8234261
valid,AT3G23123,3,8234559
valid,AT3G23130,3,8242256
valid,AT3G23210,3,8285081
valid,AT3G23220,3,8287942
valid,AT3G23230,3,8290164
valid,AT3G23250,3,8309209
valid,AT3G23255,3,8311722
valid,AT3G23410,3,8382672
valid,AT3G23420,3,8387366
valid,AT3G23440,3,8405289
valid,AT3G23450,3,8410048
valid,AT3G23460,3,8412319
valid,AT3G23530,3,8436436
valid,AT3G23540,3,8443233
valid,AT3G23550,3,8450799
valid,AT3G23560,3,8456708
valid,AT3G23570,3,8459990
valid,AT3G23580,3,8459838
valid,AT3G23590,3,8467398
valid,AT3G23600,3,8473627
valid,AT3G23605,3,8476482
valid,AT3G23610,3,8477800
valid,AT3G23620,3,8480025
valid,AT3G23660,3,8517944
valid,AT3G23670,3,8519136
valid,AT3G23760,3,8564717
valid,AT3G23770,3,8565494
valid,AT3G23805,3,8586359
valid,AT3G23810,3,8589754
valid,AT3G23860,3,8619285
valid,AT3G23870,3,8619192
valid,AT3G23930,3,8646746
valid,AT3G23940,3,8648669
valid,AT3G24190,3,8743113
